,Date_x,Open,High,Low,Close,Adj Close,PP,R1,S1,R2,S2,R3,S3,R4,S4,R5,S5
70,2020-01-22,5.42,5.65,4.69,4.79,4.79,3.6666666666666665,5.223333333333333,2.463333333333333,6.426666666666667,0.9066666666666663,7.983333333333333,-0.29666666666666774,9.54,-1.5,11.096666666666668,-2.703333333333335
71,2020-01-23,4.57,4.95,4.31,4.92,4.92,3.6666666666666665,5.223333333333333,2.463333333333333,6.426666666666667,0.9066666666666663,7.983333333333333,-0.29666666666666774,9.54,-1.5,11.096666666666668,-2.703333333333335
72,2020-01-24,5.0,5.06,4.51,4.66,4.66,3.6666666666666665,5.223333333333333,2.463333333333333,6.426666666666667,0.9066666666666663,7.983333333333333,-0.29666666666666774,9.54,-1.5,11.096666666666668,-2.703333333333335
73,2020-01-27,3.99,4.35,3.84,4.01,4.01,3.6666666666666665,5.223333333333333,2.463333333333333,6.426666666666667,0.9066666666666663,7.983333333333333,-0.29666666666666774,9.54,-1.5,11.096666666666668,-2.703333333333335
74,2020-01-28,4.25,4.27,4.03,4.21,4.21,3.6666666666666665,5.223333333333333,2.463333333333333,6.426666666666667,0.9066666666666663,7.983333333333333,-0.29666666666666774,9.54,-1.5,11.096666666666668,-2.703333333333335
75,2020-01-29,4.23,4.33,4.02,4.27,4.27,3.6666666666666665,5.223333333333333,2.463333333333333,6.426666666666667,0.9066666666666663,7.983333333333333,-0.29666666666666774,9.54,-1.5,11.096666666666668,-2.703333333333335
76,2020-01-30,4.24,4.38,4.01,4.08,4.08,3.6666666666666665,5.223333333333333,2.463333333333333,6.426666666666667,0.9066666666666663,7.983333333333333,-0.29666666666666774,9.54,-1.5,11.096666666666668,-2.703333333333335
77,2020-01-31,4.02,4.04,3.67,3.78,3.78,3.6666666666666665,5.223333333333333,2.463333333333333,6.426666666666667,0.9066666666666663,7.983333333333333,-0.29666666666666774,9.54,-1.5,11.096666666666668,-2.703333333333335
78,2020-02-03,3.54,4.11,3.52,4.06,4.06,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
79,2020-02-04,4.29,4.7,4.16,4.51,4.51,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
80,2020-02-05,4.37,4.48,4.13,4.39,4.39,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
81,2020-02-06,4.2,4.33,4.05,4.08,4.08,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
82,2020-02-07,4.02,4.02,3.74,3.81,3.81,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
83,2020-02-10,3.67,3.91,3.62,3.87,3.87,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
84,2020-02-11,3.83,4.05,3.8,3.96,3.96,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
85,2020-02-12,4.0,4.2,3.98,4.07,4.07,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
86,2020-02-13,3.95,4.05,3.86,4.03,4.03,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
87,2020-02-14,4.02,4.04,3.75,3.77,3.77,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
88,2020-02-18,3.9,3.98,3.76,3.8,3.8,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
89,2020-02-19,3.93,4.1,3.86,4.08,4.08,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
90,2020-02-20,4.1,4.4,4.01,4.26,4.26,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
91,2020-02-21,4.2,4.2,4.02,4.08,4.08,4.1866666666666665,5.243333333333333,2.7233333333333327,6.706666666666667,1.666666666666666,7.763333333333334,0.20333333333333137,8.819999999999999,-1.2600000000000051,9.876666666666667,-2.7233333333333363
